conversation_id,patient_message,doctor_response,intent,sentiment,summary,key_points
261,I'd like to make a same-day urgent appointment if possible.,I regret to inform you that Dr. Smith's schedule is completely full for the next month.,request_appointment,negative,Patient requested a future consultation. Communication expressed concerns or dissatisfaction.,"same-day, urgent, appointment, possible."
262,The antidepressant dosage doesn't seem effective anymore - can we adjust?,"These symptoms concern me - before renewing, I'd like to check if this medication is still right for you.",ask_prescription,concerned,Patient asked for medication renewal or advice. Communication expressed worry or caution.,"antidepressant, dosage, doesn't, effective, anymore"
263,I've been tracking my blood pressure as instructed - should I continue the meds?,Glad you're following up. How have your symptoms progressed since we last spoke?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"tracking, blood, pressure, instructed, should"
264,Could I get an appointment with the cardiology department?,I apologize for the scheduling difficulties. We're working to improve our availability.,request_appointment,apologetic,Patient requested a future consultation. Communication included regret or apologies.,"Could, appointment, cardiology, department?"
265,Do I need a new prescription for my ongoing thyroid medication?,"Great news! Your lab results look excellent, so I'm happy to continue your current medication.",ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"prescription, ongoing, thyroid, medication?"
266,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,The administrative team will conduct a thorough investigation into the reported procedural deviation.,complaint,formal,Patient reported dissatisfaction or issues. Communication was professional and technical.,"doctor, didn't, explain, diagnosis, clearly"
267,Can I book a follow-up with Dr. Smith for my post-op check?,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"follow-up, Smith, post-op, check?"
268,The physical therapy exercises caused more pain - is this normal?,These test results are not what we hoped for. We need to reconsider our approach immediately.,follow_up,negative,Patient followed up regarding previous consultation. Communication expressed concerns or dissatisfaction.,"physical, therapy, exercises, caused, normal?"
269,Do you accept my new insurance plan?,Insurance verification protocols require submission of credentials 48 hours prior to scheduled appointments.,general_questions,formal,Patient asked general information about services. Communication was professional and technical.,"accept, insurance, plan?"
270,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,"I'm totally with you on this one - that experience wasn't okay, and we can do better!",complaint,friendly,Patient reported dissatisfaction or issues. Communication was warm and personable.,"doctor, didn't, explain, diagnosis, clearly"
271,I've been having chest palpitations that last several minutes at a time.,That sounds notable. Have you noticed any triggers or patterns to when this occurs?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"having, chest, palpitations, several, minutes"
272,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,I am so sorry this happened to you. There's no excuse for this kind of treatment.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"doctor, didn't, explain, diagnosis, clearly"
273,I have severe diarrhea and vomiting since last night - can't keep anything down.,These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"severe, diarrhea, vomiting, since, night"
274,What's your policy on late cancellations?,"For urgent needs, please note our special holiday triage line is always available.",general_questions,urgent,Patient asked general information about services. Communication emphasized immediate action needed.,"What's, policy, cancellations?"
275,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,I'm deeply troubled by what you experienced. This isn't the care standard we aim to provide.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"doctor, didn't, explain, diagnosis, clearly"
276,Do I need a new prescription for my ongoing thyroid medication?,No problem at all with that refill! I'll take care of it right away so you don't have to worry.,ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"prescription, ongoing, thyroid, medication?"
277,Are there any weekend slots available for a general consultation?,I'm putting you down for our emergency slot at 3pm today. Please arrive 15 minutes early.,request_appointment,urgent,Patient requested a future consultation. Communication emphasized immediate action needed.,"there, weekend, slots, available, general"
278,What are your clinic hours on holidays?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"clinic, hours, holidays?"
279,My child needs a sports physical - do you have pediatric appointments tomorrow?,The scheduling protocol allows for a consultation on the requested date pending insurance verification.,request_appointment,formal,Patient requested a future consultation. Communication was professional and technical.,"child, needs, sports, physical, pediatric"
280,My insulin prescription is running low - can you send a refill to CVS?,The clinical protocol indicates that medication adjustment may be warranted based on reported efficacy.,ask_prescription,formal,Patient asked for medication renewal or advice. Communication was professional and technical.,"insulin, prescription, running, refill"
281,Do you accept my new insurance plan?,"You know what, parking is actually free on weekends - a little bonus for our Saturday patients!",general_questions,friendly,Patient asked general information about services. Communication was warm and personable.,"accept, insurance, plan?"
282,The billing department charged me for services I never received.,This is a serious failure on our part. I'm deeply troubled by what you've experienced.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"billing, department, charged, services, never"
283,There's a strange numbness in my left arm that won't go away.,"Given what you've described, we need to run tests immediately. This requires urgent attention.",discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"There's, strange, numbness, won't, away."
284,The prescription you sent was out of stock at my pharmacy with no alternatives.,The administrative team will conduct a thorough investigation into the reported procedural deviation.,complaint,formal,Patient reported dissatisfaction or issues. Communication was professional and technical.,"prescription, stock, pharmacy, alternatives."
285,Could I get an appointment with the cardiology department?,"You know what, I remember you from your last visit! Let's find a perfect time that works for you.",request_appointment,friendly,Patient requested a future consultation. Communication was warm and personable.,"Could, appointment, cardiology, department?"
286,Do you accept my new insurance plan?,I'm worried you might have trouble with parking during construction - let me suggest some alternatives.,general_questions,concerned,Patient asked general information about services. Communication expressed worry or caution.,"accept, insurance, plan?"
287,What COVID safety measures are you currently following?,The facility operational hours during designated holidays are restricted to 10am-2pm for essential services only.,general_questions,formal,Patient asked general information about services. Communication was professional and technical.,"COVID, safety, measures, currently, following?"
288,I'm experiencing shortness of breath even with minimal activity.,Thank you for providing such clear details about your symptoms. This gives us a promising starting point for treatment.,discuss_symptoms,positive,Patient described current health symptoms. Communication had an optimistic tone.,"experiencing, shortness, breath, minimal, activity."
289,I'd like to make a same-day urgent appointment if possible.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"same-day, urgent, appointment, possible."
290,The billing department charged me for services I never received.,Thank you for bringing this to our attention. This isn't our usual standard.,complaint,neutral,Patient reported dissatisfaction or issues. Communication was matter-of-fact.,"billing, department, charged, services, never"
291,Where can I park when coming for my appointment?,I'm worried you might have trouble with parking during construction - let me suggest some alternatives.,general_questions,concerned,Patient asked general information about services. Communication expressed worry or caution.,"Where, coming, appointment?"
292,My child needs a sports physical - do you have pediatric appointments tomorrow?,I'd be happy to schedule that for you! We have some excellent time slots available.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"child, needs, sports, physical, pediatric"
293,I'd prefer a telehealth visit if available - when's the next opening?,The scheduling protocol allows for a consultation on the requested date pending insurance verification.,request_appointment,formal,Patient requested a future consultation. Communication was professional and technical.,"prefer, telehealth, visit, available, when's"
294,The nurse didn't return my urgent call about medication side effects.,Thank you for bringing this to our attention. This isn't our usual standard.,complaint,neutral,Patient reported dissatisfaction or issues. Communication was matter-of-fact.,"nurse, didn't, return, urgent, about"
295,I've been tracking my blood pressure as instructed - should I continue the meds?,These are excellent results. You're responding to treatment better than expected.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"tracking, blood, pressure, instructed, should"
296,The antidepressant dosage doesn't seem effective anymore - can we adjust?,"Hey, thanks for the heads-up about running low! I'll get that sent over to your pharmacy today.",ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"antidepressant, dosage, doesn't, effective, anymore"
297,Which hospital are you affiliated with for emergencies?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"Which, hospital, affiliated, emergencies?"
298,I need to schedule my annual diabetes screening and checkup.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"schedule, annual, diabetes, screening, checkup."
299,What are your clinic hours on holidays?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"clinic, hours, holidays?"
300,Which hospital are you affiliated with for emergencies?,I regret to inform you that we no longer accept that insurance plan as of last month.,general_questions,negative,Patient asked general information about services. Communication expressed concerns or dissatisfaction.,"Which, hospital, affiliated, emergencies?"
301,I lost my prescription slip for the antibiotics - can you reissue?,"Hey, thanks for the heads-up about running low! I'll get that sent over to your pharmacy today.",ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"prescription, antibiotics, reissue?"
302,I noticed blood in my urine this morning with some burning sensation.,These symptoms are concerning and require immediate attention. I'm not satisfied with what I'm hearing.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"noticed, blood, urine, morning, burning"
303,What's your policy on late cancellations?,I regret to inform you that we no longer accept that insurance plan as of last month.,general_questions,negative,Patient asked general information about services. Communication expressed concerns or dissatisfaction.,"What's, policy, cancellations?"
304,I have severe diarrhea and vomiting since last night - can't keep anything down.,Thank you for providing such clear details about your symptoms. This gives us a promising starting point for treatment.,discuss_symptoms,positive,Patient described current health symptoms. Communication had an optimistic tone.,"severe, diarrhea, vomiting, since, night"
305,There's a strange numbness in my left arm that won't go away.,I understand this must be worrying. How long exactly have you been experiencing these symptoms?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"There's, strange, numbness, won't, away."
306,How do I get a copy of my medical records transferred to another provider?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"medical, records, transferred, another, provider?"
307,I completed the treatment but still feel fatigued - what next?,These are excellent results. You're responding to treatment better than expected.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"completed, treatment, still, fatigued, next?"
308,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,Your experience worries me greatly. No patient should face these kinds of issues.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"doctor, didn't, explain, diagnosis, clearly"
309,The antidepressant dosage doesn't seem effective anymore - can we adjust?,The clinical protocol indicates that medication adjustment may be warranted based on reported efficacy.,ask_prescription,formal,Patient asked for medication renewal or advice. Communication was professional and technical.,"antidepressant, dosage, doesn't, effective, anymore"
310,The nurse didn't return my urgent call about medication side effects.,Your experience worries me greatly. No patient should face these kinds of issues.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"nurse, didn't, return, urgent, about"
311,I've been having chest palpitations that last several minutes at a time.,These symptoms are concerning and require immediate attention. I'm not satisfied with what I'm hearing.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"having, chest, palpitations, several, minutes"
312,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms raise some red flags for me. I want to make sure we don't miss anything important.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"There's, sharp, lower, right, abdomen"
313,I'd prefer a telehealth visit if available - when's the next opening?,I'd be happy to schedule that for you! We have some excellent time slots available.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"prefer, telehealth, visit, available, when's"
314,My pharmacy says they need prior authorization for my new cholesterol meds.,I can certainly renew that. Has your current dosage been effective for you?,ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"pharmacy, prior, authorization, cholesterol, meds."
315,The nurse didn't return my urgent call about medication side effects.,"Given the severity of this issue, I'm taking immediate steps to address it today.",complaint,urgent,Patient reported dissatisfaction or issues. Communication emphasized immediate action needed.,"nurse, didn't, return, urgent, about"
316,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,I sincerely apologize for this experience - it's completely our fault and we will make it right.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"doctor, didn't, explain, diagnosis, clearly"
317,There's a strange numbness in my left arm that won't go away.,I'm genuinely concerned about what you're experiencing. Let's take these symptoms very seriously.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"There's, strange, numbness, won't, away."
318,What are your clinic hours on holidays?,The facility operational hours during designated holidays are restricted to 10am-2pm for essential services only.,general_questions,formal,Patient asked general information about services. Communication was professional and technical.,"clinic, hours, holidays?"
319,What COVID safety measures are you currently following?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"COVID, safety, measures, currently, following?"
320,I have severe diarrhea and vomiting since last night - can't keep anything down.,That sounds notable. Have you noticed any triggers or patterns to when this occurs?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"severe, diarrhea, vomiting, since, night"
321,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"There's, sharp, lower, right, abdomen"
322,It's been 2 weeks since my surgery - when should I come for a wound check?,"You know, I've been thinking about your case - sounds like you're really making progress!",follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"weeks, since, surgery, should, wound"
323,Do I need a new prescription for my ongoing thyroid medication?,"Great news! Your lab results look excellent, so I'm happy to continue your current medication.",ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"prescription, ongoing, thyroid, medication?"
324,I have severe diarrhea and vomiting since last night - can't keep anything down.,I apologize that you've been suffering. The healthcare system can sometimes miss these early signs.,discuss_symptoms,apologetic,Patient described current health symptoms. Communication included regret or apologies.,"severe, diarrhea, vomiting, since, night"
325,I'd prefer a telehealth visit if available - when's the next opening?,Great news! We have several convenient openings that should work perfectly for your schedule.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"prefer, telehealth, visit, available, when's"
326,The rash has spread despite using the prescribed cream - what now?,These are excellent results. You're responding to treatment better than expected.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"spread, despite, using, prescribed, cream"
327,Do I need a new prescription for my ongoing thyroid medication?,I can certainly renew that. Has your current dosage been effective for you?,ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"prescription, ongoing, thyroid, medication?"
328,"My joints are swollen and painful, especially in the mornings.",These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"joints, swollen, painful,, especially, mornings."
329,The antidepressant dosage doesn't seem effective anymore - can we adjust?,"Unfortunately, I cannot authorize this refill until we address these concerning lab results.",ask_prescription,negative,Patient asked for medication renewal or advice. Communication expressed concerns or dissatisfaction.,"antidepressant, dosage, doesn't, effective, anymore"
330,What COVID safety measures are you currently following?,Insurance verification protocols require submission of credentials 48 hours prior to scheduled appointments.,general_questions,formal,Patient asked general information about services. Communication was professional and technical.,"COVID, safety, measures, currently, following?"
331,My child needs a sports physical - do you have pediatric appointments tomorrow?,I apologize for the scheduling difficulties. We're working to improve our availability.,request_appointment,apologetic,Patient requested a future consultation. Communication included regret or apologies.,"child, needs, sports, physical, pediatric"
332,Do I need a new prescription for my ongoing thyroid medication?,I'm pleased to renew this prescription for you. The treatment seems to be working very well.,ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"prescription, ongoing, thyroid, medication?"
333,The prescription you sent was out of stock at my pharmacy with no alternatives.,Your experience worries me greatly. No patient should face these kinds of issues.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"prescription, stock, pharmacy, alternatives."
334,What are your clinic hours on holidays?,I'm sorry about the confusion regarding our policies. We need to communicate these better.,general_questions,apologetic,Patient asked general information about services. Communication included regret or apologies.,"clinic, hours, holidays?"
335,What COVID safety measures are you currently following?,This information is critical - our emergency services remain open 24/7 including all holidays.,general_questions,urgent,Patient asked general information about services. Communication emphasized immediate action needed.,"COVID, safety, measures, currently, following?"
336,I need to schedule my annual diabetes screening and checkup.,I'm so sorry about the wait times lately. Let me do my best to find something that works for you.,request_appointment,apologetic,Patient requested a future consultation. Communication included regret or apologies.,"schedule, annual, diabetes, screening, checkup."
337,What are your clinic hours on holidays?,Great question! We're pleased to offer extended holiday hours for your convenience.,general_questions,positive,Patient asked general information about services. Communication had an optimistic tone.,"clinic, hours, holidays?"
338,My test results were supposed to be ready yesterday but still aren't available.,This requires immediate attention. I'm escalating this to our director right now.,complaint,urgent,Patient reported dissatisfaction or issues. Communication emphasized immediate action needed.,"results, supposed, ready, yesterday, still"
339,Are there any weekend slots available for a general consultation?,"Unfortunately, we're extremely booked for the next three weeks due to staff shortages.",request_appointment,negative,Patient requested a future consultation. Communication expressed concerns or dissatisfaction.,"there, weekend, slots, available, general"
340,Your online portal isn't working and I can't access my medical records.,I appreciate you bringing this to our attention. We're always looking for ways to do better.,complaint,positive,Patient reported dissatisfaction or issues. Communication had an optimistic tone.,"online, portal, isn't, working, can't"
341,The receptionist was very rude when I called to reschedule.,"I'm totally with you on this one - that experience wasn't okay, and we can do better!",complaint,friendly,Patient reported dissatisfaction or issues. Communication was warm and personable.,"receptionist, called, reschedule."
342,Your online portal isn't working and I can't access my medical records.,Thank you for bringing this to our attention. This isn't our usual standard.,complaint,neutral,Patient reported dissatisfaction or issues. Communication was matter-of-fact.,"online, portal, isn't, working, can't"
343,The physical therapy exercises caused more pain - is this normal?,Glad you're following up. How have your symptoms progressed since we last spoke?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"physical, therapy, exercises, caused, normal?"
344,"My joints are swollen and painful, especially in the mornings.",I'm genuinely concerned about what you're experiencing. Let's take these symptoms very seriously.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"joints, swollen, painful,, especially, mornings."
345,The billing department charged me for services I never received.,Thank you for bringing this to our attention. This isn't our usual standard.,complaint,neutral,Patient reported dissatisfaction or issues. Communication was matter-of-fact.,"billing, department, charged, services, never"
346,I've had a persistent headache for three days now with blurred vision.,These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"persistent, headache, three, blurred, vision."
347,How do I get a copy of my medical records transferred to another provider?,I'm concerned about your insurance coverage. Let me check some details to make sure you're fully covered.,general_questions,concerned,Patient asked general information about services. Communication expressed worry or caution.,"medical, records, transferred, another, provider?"
348,My insulin prescription is running low - can you send a refill to CVS?,I'm concerned about renewing this medication without seeing you first. These side effects are troubling.,ask_prescription,negative,Patient asked for medication renewal or advice. Communication expressed concerns or dissatisfaction.,"insulin, prescription, running, refill"
349,My pharmacy says they need prior authorization for my new cholesterol meds.,I apologize for the confusion with your prescription. Let me fix this right away.,ask_prescription,apologetic,Patient asked for medication renewal or advice. Communication included regret or apologies.,"pharmacy, prior, authorization, cholesterol, meds."
350,What COVID safety measures are you currently following?,"You know what, parking is actually free on weekends - a little bonus for our Saturday patients!",general_questions,friendly,Patient asked general information about services. Communication was warm and personable.,"COVID, safety, measures, currently, following?"
351,I need to schedule a physical exam before my overseas trip next month.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"schedule, physical, before, overseas, month."
352,"My joints are swollen and painful, especially in the mornings.",I'm genuinely concerned about what you're experiencing. Let's take these symptoms very seriously.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"joints, swollen, painful,, especially, mornings."
353,Do you provide interpreter services for non-English speakers?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"provide, interpreter, services, non-English, speakers?"
354,It's been 2 weeks since my surgery - when should I come for a wound check?,These test results raise some concerns for me. Let's take a closer look at what's happening.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"weeks, since, surgery, should, wound"
355,Can I book a follow-up with Dr. Smith for my post-op check?,I can help with that. Would you prefer an early morning or late afternoon appointment?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"follow-up, Smith, post-op, check?"
356,There's sharp pain in my lower right abdomen that comes and goes.,That sounds notable. Have you noticed any triggers or patterns to when this occurs?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"There's, sharp, lower, right, abdomen"
357,My insulin prescription is running low - can you send a refill to CVS?,"Hey, thanks for the heads-up about running low! I'll get that sent over to your pharmacy today.",ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"insulin, prescription, running, refill"
358,I have severe diarrhea and vomiting since last night - can't keep anything down.,"I hear you're really going through a tough time with these symptoms. Let's figure this out together, okay?",discuss_symptoms,friendly,Patient described current health symptoms. Communication was warm and personable.,"severe, diarrhea, vomiting, since, night"
359,It's been 2 weeks since my surgery - when should I come for a wound check?,Hey there! So good to hear from you! How are you feeling after our last appointment?,follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"weeks, since, surgery, should, wound"
360,The prescription you sent was out of stock at my pharmacy with no alternatives.,Your grievance has been documented and will be addressed according to our patient resolution protocol.,complaint,formal,Patient reported dissatisfaction or issues. Communication was professional and technical.,"prescription, stock, pharmacy, alternatives."
361,My test results were supposed to be ready yesterday but still aren't available.,The administrative team will conduct a thorough investigation into the reported procedural deviation.,complaint,formal,Patient reported dissatisfaction or issues. Communication was professional and technical.,"results, supposed, ready, yesterday, still"
362,The prescription you sent was out of stock at my pharmacy with no alternatives.,I sincerely apologize for this experience - it's completely our fault and we will make it right.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"prescription, stock, pharmacy, alternatives."
363,My pharmacy says they need prior authorization for my new cholesterol meds.,"Unfortunately, I cannot authorize this refill until we address these concerning lab results.",ask_prescription,negative,Patient asked for medication renewal or advice. Communication expressed concerns or dissatisfaction.,"pharmacy, prior, authorization, cholesterol, meds."
364,I've been having chest palpitations that last several minutes at a time.,I'm sorry you've been dealing with this discomfort. We should have caught this during your last visit.,discuss_symptoms,apologetic,Patient described current health symptoms. Communication included regret or apologies.,"having, chest, palpitations, several, minutes"
365,My child needs a sports physical - do you have pediatric appointments tomorrow?,"Unfortunately, we're extremely booked for the next three weeks due to staff shortages.",request_appointment,negative,Patient requested a future consultation. Communication expressed concerns or dissatisfaction.,"child, needs, sports, physical, pediatric"
366,I need to schedule a physical exam before my overseas trip next month.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"schedule, physical, before, overseas, month."
367,What COVID safety measures are you currently following?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"COVID, safety, measures, currently, following?"
368,Are there any weekend slots available for a general consultation?,Great news! We have several convenient openings that should work perfectly for your schedule.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"there, weekend, slots, available, general"
369,My insulin prescription is running low - can you send a refill to CVS?,The clinical protocol indicates that medication adjustment may be warranted based on reported efficacy.,ask_prescription,formal,Patient asked for medication renewal or advice. Communication was professional and technical.,"insulin, prescription, running, refill"
370,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms raise some red flags for me. I want to make sure we don't miss anything important.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"There's, sharp, lower, right, abdomen"
371,I need to schedule a physical exam before my overseas trip next month.,"Given your situation, I'll rearrange the schedule to fit you in today. This can't wait.",request_appointment,urgent,Patient requested a future consultation. Communication emphasized immediate action needed.,"schedule, physical, before, overseas, month."
372,It's been 2 weeks since my surgery - when should I come for a wound check?,"Upon review of your follow-up data, clinical parameters suggest modification of the treatment protocol.",follow_up,formal,Patient followed up regarding previous consultation. Communication was professional and technical.,"weeks, since, surgery, should, wound"
373,I've had a persistent headache for three days now with blurred vision.,These symptoms raise some red flags for me. I want to make sure we don't miss anything important.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"persistent, headache, three, blurred, vision."
374,There's sharp pain in my lower right abdomen that comes and goes.,"I hear you're really going through a tough time with these symptoms. Let's figure this out together, okay?",discuss_symptoms,friendly,Patient described current health symptoms. Communication was warm and personable.,"There's, sharp, lower, right, abdomen"
375,There's a strange numbness in my left arm that won't go away.,"Upon initial assessment, your described symptoms suggest several potential diagnoses that warrant further investigation.",discuss_symptoms,formal,Patient described current health symptoms. Communication was professional and technical.,"There's, strange, numbness, won't, away."
376,Which hospital are you affiliated with for emergencies?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"Which, hospital, affiliated, emergencies?"
377,Can I book a follow-up with Dr. Smith for my post-op check?,I can help with that. Would you prefer an early morning or late afternoon appointment?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"follow-up, Smith, post-op, check?"
378,The physical therapy exercises caused more pain - is this normal?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"physical, therapy, exercises, caused, normal?"
379,I lost my prescription slip for the antibiotics - can you reissue?,I'm sorry you've been experiencing these medication issues. That must be frustrating.,ask_prescription,apologetic,Patient asked for medication renewal or advice. Communication included regret or apologies.,"prescription, antibiotics, reissue?"
380,My blood sugar levels have stabilized - do I still need the same dosage?,"You know, I've been thinking about your case - sounds like you're really making progress!",follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"blood, sugar, levels, stabilized, still"
381,There's sharp pain in my lower right abdomen that comes and goes.,"I understand your concern and I'm glad you came in. Based on what you're describing, we have several good treatment options.",discuss_symptoms,positive,Patient described current health symptoms. Communication had an optimistic tone.,"There's, sharp, lower, right, abdomen"
382,I noticed blood in my urine this morning with some burning sensation.,"I understand your concern and I'm glad you came in. Based on what you're describing, we have several good treatment options.",discuss_symptoms,positive,Patient described current health symptoms. Communication had an optimistic tone.,"noticed, blood, urine, morning, burning"
383,"My joints are swollen and painful, especially in the mornings.",I apologize that you've been suffering. The healthcare system can sometimes miss these early signs.,discuss_symptoms,apologetic,Patient described current health symptoms. Communication included regret or apologies.,"joints, swollen, painful,, especially, mornings."
384,I completed the treatment but still feel fatigued - what next?,These test results raise some concerns for me. Let's take a closer look at what's happening.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"completed, treatment, still, fatigued, next?"
385,Which hospital are you affiliated with for emergencies?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"Which, hospital, affiliated, emergencies?"
386,The nurse didn't return my urgent call about medication side effects.,This is a serious failure on our part. I'm deeply troubled by what you've experienced.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"nurse, didn't, return, urgent, about"
387,I've been tracking my blood pressure as instructed - should I continue the meds?,"You know, I've been thinking about your case - sounds like you're really making progress!",follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"tracking, blood, pressure, instructed, should"
388,My blood sugar levels have stabilized - do I still need the same dosage?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"blood, sugar, levels, stabilized, still"
389,There's a strange numbness in my left arm that won't go away.,I understand this must be worrying. How long exactly have you been experiencing these symptoms?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"There's, strange, numbness, won't, away."
390,The nurse didn't return my urgent call about medication side effects.,I am so sorry this happened to you. There's no excuse for this kind of treatment.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"nurse, didn't, return, urgent, about"
